species,product,food_type,pack_size,ean,wms_code,image_scope,local_image,image_url,source_page,declared_dimensions,declared_dpi,image_label,file_bytes,sha256,status
cat,2025 - FHN - Dry - Cat - AGEING 11+ - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182550959643,R475961,shared official master across listed weights,images/cat/2025-fhn-dry-cat-ageing-11-zone-europe-standard-perfect-product-page-master-e3255883e4.jpg,https://marspetcareaprimocdn.petcare.global/5e803c8b-63b2-490a-8690-b2920089ee1e/5e803c8b-63b2-490a-8690-b2920089ee1e_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-11%2b-2561,2880x3508,300,PSR-FHN25-AGEING11-PACKSHOT,340671,e3255883e4b1594527155134b281c2a5fe65f113c0e7833d88544bfc002efb66,downloaded
cat,2025 - FHN - Dry - Cat - AGEING 11+ STERILISED - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,2 kg,3182550959674,R475957,shared official master across listed weights,images/cat/2025-fhn-dry-cat-ageing-11-sterilised-zone-europe-standard-perfect-product-page-master-776a20d8da.jpg,https://marspetcareaprimocdn.petcare.global/729e08ca-d58b-4791-819d-b292008a0f18/729e08ca-d58b-4791-819d-b292008a0f18_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-11%2b-sterilised-2565,2880x3508,300,PSR-FHN25-AGEING11-STER-PACKSHOT,332388,776a20d8da6bc1bfde800e30c0500ddb96cf4bd6763c494c0529ec9a796bf55b,downloaded
cat,2025 - FHN - Dry - Cat - AGEING 11+ STERILISED - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182550959681,R476264,shared official master across listed weights,images/cat/2025-fhn-dry-cat-ageing-11-sterilised-zone-europe-standard-perfect-product-page-master-776a20d8da.jpg,https://marspetcareaprimocdn.petcare.global/729e08ca-d58b-4791-819d-b292008a0f18/729e08ca-d58b-4791-819d-b292008a0f18_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-11%2b-sterilised-2565,2880x3508,300,PSR-FHN25-AGEING11-STER-PACKSHOT,332388,776a20d8da6bc1bfde800e30c0500ddb96cf4bd6763c494c0529ec9a796bf55b,downloaded
cat,2025 - FHN - Dry - Cat - AGEING 15+ - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,2 kg,3182551066067,R475959,shared official master across listed weights,images/cat/2025-fhn-dry-cat-ageing-15-zone-europe-standard-perfect-product-page-master-69df069f12.jpg,https://marspetcareaprimocdn.petcare.global/642f3da8-ab6e-4b5d-bbb4-b292008a540f/642f3da8-ab6e-4b5d-bbb4-b292008a540f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-15%2b-8075,2880x3508,300,PSR-FHN25-AGEING15-PACKSHOT,333859,69df069f12758c894c27df358cbc547f863158915481df8e627a73d65f37211d,downloaded
cat,2025 - FHN - Dry - Cat - AGEING 15+ - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182551066128,R475963,shared official master across listed weights,images/cat/2025-fhn-dry-cat-ageing-15-zone-europe-standard-perfect-product-page-master-69df069f12.jpg,https://marspetcareaprimocdn.petcare.global/642f3da8-ab6e-4b5d-bbb4-b292008a540f/642f3da8-ab6e-4b5d-bbb4-b292008a540f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-15%2b-8075,2880x3508,300,PSR-FHN25-AGEING15-PACKSHOT,333859,69df069f12758c894c27df358cbc547f863158915481df8e627a73d65f37211d,downloaded
cat,2025 - FHN - Dry - Cat - FUSSY - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,2 kg,3182551065701,R475625,shared official master across listed weights,images/cat/2025-fhn-dry-cat-fussy-zone-europe-standard-perfect-product-page-master-81897b5b93.jpg,https://marspetcareaprimocdn.petcare.global/e154ffef-6672-4df0-a3ce-b2b8009a8e33/e154ffef-6672-4df0-a3ce-b2b8009a8e33_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/fussy-2531,2480x3508,300,PSR-FHN25-FUSSY-PACKSHOT,347133,81897b5b93199a7160d907f666db1ab624da170e39a43a11d04d98a454ab5af2,downloaded
cat,2025 - FHN - Dry - Cat - FUSSY - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182551065732,R475627,shared official master across listed weights,images/cat/2025-fhn-dry-cat-fussy-zone-europe-standard-perfect-product-page-master-81897b5b93.jpg,https://marspetcareaprimocdn.petcare.global/e154ffef-6672-4df0-a3ce-b2b8009a8e33/e154ffef-6672-4df0-a3ce-b2b8009a8e33_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/fussy-2531,2480x3508,300,PSR-FHN25-FUSSY-PACKSHOT,347133,81897b5b93199a7160d907f666db1ab624da170e39a43a11d04d98a454ab5af2,downloaded
cat,2025 - FHN - Dry - Cat - FUSSY - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,10 kg,3182551065763,R475737,shared official master across listed weights,images/cat/2025-fhn-dry-cat-fussy-zone-europe-standard-perfect-product-page-master-81897b5b93.jpg,https://marspetcareaprimocdn.petcare.global/e154ffef-6672-4df0-a3ce-b2b8009a8e33/e154ffef-6672-4df0-a3ce-b2b8009a8e33_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/fussy-2531,2480x3508,300,PSR-FHN25-FUSSY-PACKSHOT,347133,81897b5b93199a7160d907f666db1ab624da170e39a43a11d04d98a454ab5af2,downloaded
cat,2025 - FHN - Wet - Cat - AGEING 11+ Chunks in gravy FOR APAC SKUs ONLY: AGEING 11+ Thin slices in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579050095,R601188,weight-specific,images/cat/2025-fhn-wet-cat-ageing-11-chunks-in-gravy-for-apac-skus-only-ageing-11-thin-slices-in-gravy-zone-eu-b7970764da.jpg,https://marspetcareaprimocdn.petcare.global/cb64bf5f-df87-4782-9991-b292008c0133/cb64bf5f-df87-4782-9991-b292008c0133_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-11%2b-chunks-in-gravy-4082,3080x3508,72,PSR-FHN25-AGEING-11-GRAVY-PACKSHOT-POUCH85,364968,b7970764dab8f1255e253a1566133ffc5be957a9aee4f5a48f8358d8d46392aa,downloaded
cat,2025 - FHN - Wet - Cat - AGEING 11+ Chunks in jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579050057,R601184,weight-specific,images/cat/2025-fhn-wet-cat-ageing-11-chunks-in-jelly-zone-europe-standard-perfect-product-page-master-4d59c664d8.jpg,https://marspetcareaprimocdn.petcare.global/7edca9b8-3f19-4250-8e0b-b2bf00df1f0a/7edca9b8-3f19-4250-8e0b-b2bf00df1f0a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-11%2b-chunks-in-jelly-4153,3080x3508,300,PSR-FHN25-AGEING-11-JELLY-PACKSHOT-POUCH85,379525,4d59c664d80e959bc900b7e4b3e3c6c5ab1525b64d3127174115d42a5eeda0ce,downloaded
cat,2025 - FHN - Wet - Cat - AGEING 11+ Ultra Soft Mousse - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579051733,R605842,weight-specific,images/cat/2025-fhn-wet-cat-ageing-11-ultra-soft-mousse-zone-europe-standard-perfect-product-page-master-706b1d58b4.jpg,https://marspetcareaprimocdn.petcare.global/7b193255-2ec7-4166-80aa-b3d900e8ae02/7b193255-2ec7-4166-80aa-b3d900e8ae02_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-11%2b-ultra-soft-mousse-8074,2471x1181,300,FHN25-AGEING11-LOAF-CAN85-PACKSHOT,87752,706b1d58b4d06765272d2206a661bac07b2d89e90db2176181f4780e8d182dcc,downloaded
cat,2025 - FHN - Wet - Cat - AGEING 15+ Chunks in gravy FOR APAC SKUs ONLY: AGEING 15+ Thin slices in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579050170,R601205,weight-specific,images/cat/2025-fhn-wet-cat-ageing-15-chunks-in-gravy-for-apac-skus-only-ageing-15-thin-slices-in-gravy-zone-eu-00c0938575.jpg,https://marspetcareaprimocdn.petcare.global/20f1dcf2-0128-4e0f-a79d-b2bf00df7bec/20f1dcf2-0128-4e0f-a79d-b2bf00df7bec_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/ageing-15%2b-chunks-in-gravy-8076,3080x3508,300,PSR-FHN25-AGEING-15-GRAVY-PACKSHOT-POUCH85,369325,00c0938575be3e2fb92241afe7281242659c031580665e55716f325651fa26d5,downloaded
cat,2025 - FHN - Wet - Cat - AGEING 15+ Ultra Soft Mousse - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579051801,R605930,weight-specific,images/cat/2025-fhn-wet-cat-ageing-15-ultra-soft-mousse-zone-europe-standard-perfect-product-page-master-fcda02426f.jpg,https://marspetcareaprimocdn.petcare.global/a8349d9a-bbc3-447f-932a-b3d701075134/a8349d9a-bbc3-447f-932a-b3d701075134_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/fhn-ageing-15%2b-mousse-in-can-8077,2471x1180,300,FHN25-AGEING15-LOAF-CAN85-PACKSHOT,90783,fcda02426fcfe38c7d469cbcf9c2f7db958fb27a964edef2f752680b02c49d70,downloaded
cat,2026 - FCN - Wet - Cat - DIGESTIVE CARE AIRLIFT™ mousse - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579052341,R607050,weight-specific,images/cat/2026-fcn-wet-cat-digestive-care-airlift-mousse-zone-europe-standard-perfect-product-page-master-0bc267686e.jpg,https://marspetcareaprimocdn.petcare.global/cacd28ac-358f-4a5e-a2a2-b3d8009e06d3/cacd28ac-358f-4a5e-a2a2-b3d8009e06d3_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/digestive-care-airlift-mousse-1613,2480x1181,300,FCN26-DIGESTIVE-AIRLIFT-PACKSHOT,87110,0bc267686edf1f815b3c97957c98216b44725946f5d59487503d2031c1776ed1,downloaded
cat,2026 - FCN - Wet - Cat - LIGHT WEIGHT CARE AIRLIFT™ mousse - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579052235,R606990,weight-specific,images/cat/2026-fcn-wet-cat-light-weight-care-airlift-mousse-zone-europe-standard-perfect-product-page-master-27bb59367b.jpg,https://marspetcareaprimocdn.petcare.global/e4ad3cf9-1e00-49b8-95e6-b3d8009d8627/e4ad3cf9-1e00-49b8-95e6-b3d8009d8627_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/light-weight-care-airlift-mousse-1606,2480x1181,300,FCN-WEIGHT-AIRLIFT-PACKSHOT,93971,27bb59367ba1512400be64d663586c779b569bc20b0d14adfa7d853d5a8e5ecd,downloaded
dog,2015 - BHN - WET - Dog - CHIHUAHUA - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579001516,1889001,weight-specific,images/dog/2015-bhn-wet-dog-chihuahua-zone-europe-standard-perfect-product-page-master-48a7b93443.jpg,https://marspetcareaprimocdn.petcare.global/9952fedc-2452-4b0e-a497-b2490007857e/9952fedc-2452-4b0e-a497-b2490007857e_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/chihuahua-2041,2480x3508,300,BREED-18_CHIHUAHUA_S_POUCH_85,364286,48a7b93443ebb3f5137a12a2fa77121325660a19d229f450090c3de397eef11f,downloaded
dog,2017 - BHN - DRY - Dog - BOXER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550743938,1725030,shared official master across listed weights,images/dog/2017-bhn-dry-dog-boxer-puppy-zone-europe-standard-perfect-product-page-master-83c10f3265.jpg,https://marspetcareaprimocdn.petcare.global/d68994b9-9f94-4785-a2c8-b3e6008d5c3b/d68994b9-9f94-4785-a2c8-b3e6008d5c3b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/boxer-puppy-3966,2480x3508,300,PU_BOXER_PACKSHOT_BHN18,389227,83c10f3265b4823fa899a1eb156f1931baf206a66ef4f538ec081f4a480bc119,downloaded
dog,2017 - BHN - DRY - Dog - BOXER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550743945,1725121,shared official master across listed weights,images/dog/2017-bhn-dry-dog-boxer-puppy-zone-europe-standard-perfect-product-page-master-83c10f3265.jpg,https://marspetcareaprimocdn.petcare.global/d68994b9-9f94-4785-a2c8-b3e6008d5c3b/d68994b9-9f94-4785-a2c8-b3e6008d5c3b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/boxer-puppy-3966,2480x3508,300,PU_BOXER_PACKSHOT_BHN18,389227,83c10f3265b4823fa899a1eb156f1931baf206a66ef4f538ec081f4a480bc119,downloaded
dog,2017 - BHN - DRY - Dog - BULLDOG Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550743952,1740030,shared official master across listed weights,images/dog/2017-bhn-dry-dog-bulldog-puppy-zone-europe-standard-perfect-product-page-master-7e48ffe552.jpg,https://marspetcareaprimocdn.petcare.global/a06f62a5-a7a0-4a61-a9e8-b1ef0013d0b3/a06f62a5-a7a0-4a61-a9e8-b1ef0013d0b3_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/bulldog-puppy-3967,2480x3508,300,PU_BULLDOG_PACKSHOT_BHN18,394976,7e48ffe552b9c7d5a6615141df641b7148715bb04712dcdf0faacc719da7c63c,downloaded
dog,2017 - BHN - DRY - Dog - BULLDOG Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550743891,1740121,shared official master across listed weights,images/dog/2017-bhn-dry-dog-bulldog-puppy-zone-europe-standard-perfect-product-page-master-7e48ffe552.jpg,https://marspetcareaprimocdn.petcare.global/a06f62a5-a7a0-4a61-a9e8-b1ef0013d0b3/a06f62a5-a7a0-4a61-a9e8-b1ef0013d0b3_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/bulldog-puppy-3967,2480x3508,300,PU_BULLDOG_PACKSHOT_BHN18,394976,7e48ffe552b9c7d5a6615141df641b7148715bb04712dcdf0faacc719da7c63c,downloaded
dog,2017 - BHN - DRY - Dog - CAVALIER KING CHARLES Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550743501,1731015,shared official master across listed weights,images/dog/2017-bhn-dry-dog-cavalier-king-charles-adult-zone-europe-standard-perfect-product-page-master-4534ad8248.jpg,https://marspetcareaprimocdn.petcare.global/81a8303c-5038-45bf-a680-b1ef000fab0a/81a8303c-5038-45bf-a680-b1ef000fab0a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/cavalier-king-charles-adult-3968,2480x3508,300,AD_CAVALIER_PACKSHOT_BHN18,406620,4534ad82489862602174826aa6ceab68f301d079acf7fc842b584016c71590d5,downloaded
dog,2017 - BHN - DRY - Dog - CAVALIER KING CHARLES Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,7.5 kg,3182550755368,1731075,shared official master across listed weights,images/dog/2017-bhn-dry-dog-cavalier-king-charles-adult-zone-europe-standard-perfect-product-page-master-4534ad8248.jpg,https://marspetcareaprimocdn.petcare.global/81a8303c-5038-45bf-a680-b1ef000fab0a/81a8303c-5038-45bf-a680-b1ef000fab0a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/cavalier-king-charles-adult-3968,2480x3508,300,AD_CAVALIER_PACKSHOT_BHN18,406620,4534ad82489862602174826aa6ceab68f301d079acf7fc842b584016c71590d5,downloaded
dog,2017 - BHN - DRY - Dog - CAVALIER KING CHARLES Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550813051,1747015,weight-specific,images/dog/2017-bhn-dry-dog-cavalier-king-charles-puppy-zone-europe-standard-perfect-product-page-master-86188a4774.jpg,https://marspetcareaprimocdn.petcare.global/7797eb8a-5399-4d5f-a5be-b1ef0013d111/7797eb8a-5399-4d5f-a5be-b1ef0013d111_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/cavalier-king-charles-puppy-4132,2480x3508,300,PU_CAVALIER_PACKSHOT_BHN18,393732,86188a47747147918363f0b364f730900eb9f8367b958e299486731cfc8034be,downloaded
dog,2017 - BHN - DRY - Dog - CHIHUAHUA Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550722544,1741015,weight-specific,images/dog/2017-bhn-dry-dog-chihuahua-puppy-zone-europe-standard-perfect-product-page-master-1293c1c39c.jpg,https://marspetcareaprimocdn.petcare.global/eed2769a-2ecf-4e13-a954-b3770141ad26/eed2769a-2ecf-4e13-a954-b3770141ad26_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/chihuahua-puppy-2438,2480x3508,300,PU_CHIHUAHUA_PACKSHOT_BHN18,397990,1293c1c39cec0af6b46c827d0fe909f52cc65c29d5789be23cefad510365a4be,downloaded
dog,2017 - BHN - DRY - Dog - COCKER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550813211,1746030,weight-specific,images/dog/2017-bhn-dry-dog-cocker-puppy-zone-europe-standard-perfect-product-page-master-5f65ca10d2.jpg,https://marspetcareaprimocdn.petcare.global/5a0e95a2-ca04-45ab-8328-b1ef0013d173/5a0e95a2-ca04-45ab-8328-b1ef0013d173_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/cocker-puppy-4133,2480x3508,300,PU_COCKER_PACKSHOT_BHN18,388621,5f65ca10d2dfbd8e981887a74739dd8a0a535a75c0454be81c1d7454ee2f7d09,downloaded
dog,2017 - BHN - DRY - Dog - DACHSHUND Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550722575,1123015,weight-specific,images/dog/2017-bhn-dry-dog-dachshund-puppy-zone-europe-standard-perfect-product-page-master-c578a5c7da.jpg,https://marspetcareaprimocdn.petcare.global/382674a0-77e9-44d1-86f3-b3ec009df5c0/382674a0-77e9-44d1-86f3-b3ec009df5c0_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/dachshund-puppy-2437,2480x3508,300,PU_DACHSHUND_PACKSHOT_BHN18,405727,c578a5c7daf79379e77d50f56b2712ce526988b54885b174ab3e02340df8cd7b,downloaded
dog,2017 - BHN - DRY - Dog - DALMATIAN Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550765183,1738121,weight-specific,images/dog/2017-bhn-dry-dog-dalmatian-adult-zone-europe-standard-perfect-product-page-master-be48043ab6.jpg,https://marspetcareaprimocdn.petcare.global/6276f703-5475-49e0-83be-b1ef000face3/6276f703-5475-49e0-83be-b1ef000face3_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/dalmatian-adult-2598,2480x3508,300,AD_DALMA_PACKSHOT_BHN18,404532,be48043ab63b3a9665a9ca79003b167d940489b67fe51b0895ecc3e13c949647,downloaded
dog,2017 - BHN - DRY - Dog - DALMATIAN Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550765169,1750120,weight-specific,images/dog/2017-bhn-dry-dog-dalmatian-puppy-zone-europe-standard-perfect-product-page-master-b683fd820e.jpg,https://marspetcareaprimocdn.petcare.global/5ac485b0-4e56-4002-8533-b1ef0013d20c/5ac485b0-4e56-4002-8533-b1ef0013d20c_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/dalmatian-puppy-2597,2480x3508,300,PU_DALMA_PACKSHOT_BHN18,399505,b683fd820e43f1e45a03b65bdd0eb6eb770381659c431ab49f52658085337937,downloaded
dog,2017 - BHN - DRY - Dog - GERMAN SHEPHERD Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550724142,1703030,shared official master across listed weights,images/dog/2017-bhn-dry-dog-german-shepherd-puppy-zone-europe-standard-perfect-product-page-master-98b5d114e3.jpg,https://marspetcareaprimocdn.petcare.global/69882c27-35a7-4638-9913-b3b501093303/69882c27-35a7-4638-9913-b3b501093303_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/german-shepherd-puppy-2519,2480x3508,300,PU_GERMAN_PACKSHOT_BHN18,414852,98b5d114e3c2e36d62d1ed16f59afa345314d25e8e0ce316a4f76130f1bd7406,downloaded
dog,2017 - BHN - DRY - Dog - GERMAN SHEPHERD Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550724159,1703121,shared official master across listed weights,images/dog/2017-bhn-dry-dog-german-shepherd-puppy-zone-europe-standard-perfect-product-page-master-98b5d114e3.jpg,https://marspetcareaprimocdn.petcare.global/69882c27-35a7-4638-9913-b3b501093303/69882c27-35a7-4638-9913-b3b501093303_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/german-shepherd-puppy-2519,2480x3508,300,PU_GERMAN_PACKSHOT_BHN18,414852,98b5d114e3c2e36d62d1ed16f59afa345314d25e8e0ce316a4f76130f1bd7406,downloaded
dog,2017 - BHN - DRY - Dog - GOLDEN RETRIEVER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550751254,1742030,shared official master across listed weights,images/dog/2017-bhn-dry-dog-golden-retriever-puppy-zone-europe-standard-perfect-product-page-master-7be8d61187.jpg,https://marspetcareaprimocdn.petcare.global/d332961d-0605-4b9f-87de-b3b50110352b/d332961d-0605-4b9f-87de-b3b50110352b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/golden-retriever-puppy-3979,2480x3508,300,PU_GOLDEN_PACKSHOT_BHN18,387675,7be8d61187d5e69af3cd28af8bbe2da3c79312370ef340f262865c106e6bb7c5,downloaded
dog,2017 - BHN - DRY - Dog - GOLDEN RETRIEVER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550751261,1742121,shared official master across listed weights,images/dog/2017-bhn-dry-dog-golden-retriever-puppy-zone-europe-standard-perfect-product-page-master-7be8d61187.jpg,https://marspetcareaprimocdn.petcare.global/d332961d-0605-4b9f-87de-b3b50110352b/d332961d-0605-4b9f-87de-b3b50110352b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/golden-retriever-puppy-3979,2480x3508,300,PU_GOLDEN_PACKSHOT_BHN18,387675,7be8d61187d5e69af3cd28af8bbe2da3c79312370ef340f262865c106e6bb7c5,downloaded
dog,2017 - BHN - DRY - Dog - GREAT DANE Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550736046,1728121,weight-specific,images/dog/2017-bhn-dry-dog-great-dane-adult-zone-europe-standard-perfect-product-page-master-553564f44b.jpg,https://marspetcareaprimocdn.petcare.global/ec91df18-d7fa-4470-99ce-b1ef000facf2/ec91df18-d7fa-4470-99ce-b1ef000facf2_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/great-dane-adult-2592,2480x3508,300,AD_GDANE_PACKSHOT_BHN18,389785,553564f44b30e4a9b26775737bfbba538282e53c53cb0b418aebe6a6189ecb02,downloaded
